System ID,Feed,URL
los_angeles_scooter_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/laxs/system_pricing_plans.json
los_angeles_scooter_jump_system,system_alerts,https://gbfs.uber.com/v1/laxs/system_alerts.json
new_york_city_bike_jump_system,Auto-Discovery,https://gbfs.uber.com/v1/nycb/gbfs.json
new_york_city_bike_jump_system,gbfs,https://gbfs.uber.com/v1/nycb/gbfs.json
new_york_city_bike_jump_system,system_information,https://gbfs.uber.com/v1/nycb/system_information.json
new_york_city_bike_jump_system,station_information,https://gbfs.uber.com/v1/nycb/station_information.json
new_york_city_bike_jump_system,station_status,https://gbfs.uber.com/v1/nycb/station_status.json
new_york_city_bike_jump_system,free_bike_status,https://gbfs.uber.com/v1/nycb/free_bike_status.json
new_york_city_bike_jump_system,system_hours,https://gbfs.uber.com/v1/nycb/system_hours.json
new_york_city_bike_jump_system,system_calendar,https://gbfs.uber.com/v1/nycb/system_calendar.json
new_york_city_bike_jump_system,system_regions,https://gbfs.uber.com/v1/nycb/system_regions.json
new_york_city_bike_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/nycb/system_pricing_plans.json
new_york_city_bike_jump_system,system_alerts,https://gbfs.uber.com/v1/nycb/system_alerts.json
sacramento_bike_jump_system,Auto-Discovery,https://gbfs.uber.com/v1/sacb/gbfs.json
sacramento_bike_jump_system,gbfs,https://gbfs.uber.com/v1/sacb/gbfs.json
sacramento_bike_jump_system,system_information,https://gbfs.uber.com/v1/sacb/system_information.json
sacramento_bike_jump_system,station_information,https://gbfs.uber.com/v1/sacb/station_information.json
sacramento_bike_jump_system,station_status,https://gbfs.uber.com/v1/sacb/station_status.json
sacramento_bike_jump_system,free_bike_status,https://gbfs.uber.com/v1/sacb/free_bike_status.json
sacramento_bike_jump_system,system_hours,https://gbfs.uber.com/v1/sacb/system_hours.json
sacramento_bike_jump_system,system_calendar,https://gbfs.uber.com/v1/sacb/system_calendar.json
sacramento_bike_jump_system,system_regions,https://gbfs.uber.com/v1/sacb/system_regions.json
sacramento_bike_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/sacb/system_pricing_plans.json
sacramento_bike_jump_system,system_alerts,https://gbfs.uber.com/v1/sacb/system_alerts.json
sacramento_scooter_jump_system,Auto-Discovery,https://gbfs.uber.com/v1/sacs/gbfs.json
sacramento_scooter_jump_system,gbfs,https://gbfs.uber.com/v1/sacs/gbfs.json
sacramento_scooter_jump_system,system_information,https://gbfs.uber.com/v1/sacs/system_information.json
sacramento_scooter_jump_system,station_information,https://gbfs.uber.com/v1/sacs/station_information.json
sacramento_scooter_jump_system,station_status,https://gbfs.uber.com/v1/sacs/station_status.json
sacramento_scooter_jump_system,free_bike_status,https://gbfs.uber.com/v1/sacs/free_bike_status.json
sacramento_scooter_jump_system,system_hours,https://gbfs.uber.com/v1/sacs/system_hours.json
sacramento_scooter_jump_system,system_calendar,https://gbfs.uber.com/v1/sacs/system_calendar.json
sacramento_scooter_jump_system,system_regions,https://gbfs.uber.com/v1/sacs/system_regions.json
sacramento_scooter_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/sacs/system_pricing_plans.json
sacramento_scooter_jump_system,system_alerts,https://gbfs.uber.com/v1/sacs/system_alerts.json
sd_bike_jump_system,Auto-Discovery,https://gbfs.uber.com/v1/sdb/gbfs.json
sd_bike_jump_system,gbfs,https://gbfs.uber.com/v1/sdb/gbfs.json
sd_bike_jump_system,system_information,https://gbfs.uber.com/v1/sdb/system_information.json
sd_bike_jump_system,station_information,https://gbfs.uber.com/v1/sdb/station_information.json
sd_bike_jump_system,station_status,https://gbfs.uber.com/v1/sdb/station_status.json
sd_bike_jump_system,free_bike_status,https://gbfs.uber.com/v1/sdb/free_bike_status.json
sd_bike_jump_system,system_hours,https://gbfs.uber.com/v1/sdb/system_hours.json
sd_bike_jump_system,system_calendar,https://gbfs.uber.com/v1/sdb/system_calendar.json
sd_bike_jump_system,system_regions,https://gbfs.uber.com/v1/sdb/system_regions.json
sd_bike_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/sdb/system_pricing_plans.json
sd_bike_jump_system,system_alerts,https://gbfs.uber.com/v1/sdb/system_alerts.json
sd_scooter_jump_system,Auto-Discovery,https://gbfs.uber.com/v1/sds/gbfs.json
sd_scooter_jump_system,gbfs,https://gbfs.uber.com/v1/sds/gbfs.json
sd_scooter_jump_system,system_information,https://gbfs.uber.com/v1/sds/system_information.json
sd_scooter_jump_system,station_information,https://gbfs.uber.com/v1/sds/station_information.json
sd_scooter_jump_system,station_status,https://gbfs.uber.com/v1/sds/station_status.json
sd_scooter_jump_system,free_bike_status,https://gbfs.uber.com/v1/sds/free_bike_status.json
sd_scooter_jump_system,system_hours,https://gbfs.uber.com/v1/sds/system_hours.json
sd_scooter_jump_system,system_calendar,https://gbfs.uber.com/v1/sds/system_calendar.json
sd_scooter_jump_system,system_regions,https://gbfs.uber.com/v1/sds/system_regions.json
sd_scooter_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/sds/system_pricing_plans.json
sd_scooter_jump_system,system_alerts,https://gbfs.uber.com/v1/sds/system_alerts.json
santa_cruz_bike_jump_system,Auto-Discovery,https://gbfs.uber.com/v1/scb/gbfs.json
santa_cruz_bike_jump_system,gbfs,https://gbfs.uber.com/v1/scb/gbfs.json
santa_cruz_bike_jump_system,system_information,https://gbfs.uber.com/v1/scb/system_information.json
santa_cruz_bike_jump_system,station_information,https://gbfs.uber.com/v1/scb/station_information.json
santa_cruz_bike_jump_system,station_status,https://gbfs.uber.com/v1/scb/station_status.json
santa_cruz_bike_jump_system,free_bike_status,https://gbfs.uber.com/v1/scb/free_bike_status.json
santa_cruz_bike_jump_system,system_hours,https://gbfs.uber.com/v1/scb/system_hours.json
santa_cruz_bike_jump_system,system_calendar,https://gbfs.uber.com/v1/scb/system_calendar.json
santa_cruz_bike_jump_system,system_regions,https://gbfs.uber.com/v1/scb/system_regions.json
santa_cruz_bike_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/scb/system_pricing_plans.json
santa_cruz_bike_jump_system,system_alerts,https://gbfs.uber.com/v1/scb/system_alerts.json
seattle_bike_jump_system,Auto-Discovery,https://gbfs.uber.com/v1/seab/gbfs.json
seattle_bike_jump_system,gbfs,https://gbfs.uber.com/v1/seab/gbfs.json
seattle_bike_jump_system,system_information,https://gbfs.uber.com/v1/seab/system_information.json
seattle_bike_jump_system,station_information,https://gbfs.uber.com/v1/seab/station_information.json
seattle_bike_jump_system,station_status,https://gbfs.uber.com/v1/seab/station_status.json
seattle_bike_jump_system,free_bike_status,https://gbfs.uber.com/v1/seab/free_bike_status.json
seattle_bike_jump_system,system_hours,https://gbfs.uber.com/v1/seab/system_hours.json
seattle_bike_jump_system,system_calendar,https://gbfs.uber.com/v1/seab/system_calendar.json
seattle_bike_jump_system,system_regions,https://gbfs.uber.com/v1/seab/system_regions.json
seattle_bike_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/seab/system_pricing_plans.json
seattle_bike_jump_system,system_alerts,https://gbfs.uber.com/v1/seab/system_alerts.json
san_francisco_bike_jump_system,Auto-Discovery,https://gbfs.uber.com/v1/sfb/gbfs.json
san_francisco_bike_jump_system,gbfs,https://gbfs.uber.com/v1/sfb/gbfs.json
san_francisco_bike_jump_system,system_information,https://gbfs.uber.com/v1/sfb/system_information.json
san_francisco_bike_jump_system,station_information,https://gbfs.uber.com/v1/sfb/station_information.json
san_francisco_bike_jump_system,station_status,https://gbfs.uber.com/v1/sfb/station_status.json
san_francisco_bike_jump_system,free_bike_status,https://gbfs.uber.com/v1/sfb/free_bike_status.json
san_francisco_bike_jump_system,system_hours,https://gbfs.uber.com/v1/sfb/system_hours.json
san_francisco_bike_jump_system,system_calendar,https://gbfs.uber.com/v1/sfb/system_calendar.json
san_francisco_bike_jump_system,system_regions,https://gbfs.uber.com/v1/sfb/system_regions.json
san_francisco_bike_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/sfb/system_pricing_plans.json
san_francisco_bike_jump_system,system_alerts,https://gbfs.uber.com/v1/sfb/system_alerts.json
san_francisco_scooter_jump_system,Auto-Discovery,https://gbfs.uber.com/v1/sfs/gbfs.json
san_francisco_scooter_jump_system,gbfs,https://gbfs.uber.com/v1/sfs/gbfs.json
san_francisco_scooter_jump_system,system_information,https://gbfs.uber.com/v1/sfs/system_information.json
san_francisco_scooter_jump_system,station_information,https://gbfs.uber.com/v1/sfs/station_information.json
san_francisco_scooter_jump_system,station_status,https://gbfs.uber.com/v1/sfs/station_status.json
san_francisco_scooter_jump_system,free_bike_status,https://gbfs.uber.com/v1/sfs/free_bike_status.json
san_francisco_scooter_jump_system,system_hours,https://gbfs.uber.com/v1/sfs/system_hours.json
san_francisco_scooter_jump_system,system_calendar,https://gbfs.uber.com/v1/sfs/system_calendar.json
san_francisco_scooter_jump_system,system_regions,https://gbfs.uber.com/v1/sfs/system_regions.json
san_francisco_scooter_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/sfs/system_pricing_plans.json
san_francisco_scooter_jump_system,system_alerts,https://gbfs.uber.com/v1/sfs/system_alerts.json
tampa_scooter_jump_system,Auto-Discovery,https://gbfs.uber.com/v1/tpas/gbfs.json
tampa_scooter_jump_system,gbfs,https://gbfs.uber.com/v1/tpas/gbfs.json
tampa_scooter_jump_system,system_information,https://gbfs.uber.com/v1/tpas/system_information.json
tampa_scooter_jump_system,station_information,https://gbfs.uber.com/v1/tpas/station_information.json
tampa_scooter_jump_system,station_status,https://gbfs.uber.com/v1/tpas/station_status.json
tampa_scooter_jump_system,free_bike_status,https://gbfs.uber.com/v1/tpas/free_bike_status.json
tampa_scooter_jump_system,system_hours,https://gbfs.uber.com/v1/tpas/system_hours.json
tampa_scooter_jump_system,system_calendar,https://gbfs.uber.com/v1/tpas/system_calendar.json
tampa_scooter_jump_system,system_regions,https://gbfs.uber.com/v1/tpas/system_regions.json
tampa_scooter_jump_system,system_pricing_plans,https://gbfs.uber.com/v1/tpas/system_pricing_plans.json
tampa_scooter_jump_system,system_alerts,https://gbfs.uber.com/v1/tpas/system_alerts.json
bcycle_kc,Auto-Discovery,https://gbfs.bcycle.com/bcycle_kc/gbfs.json
bcycle_kc,gbfs,https://gbfs.bcycle.com/bcycle_kc/gbfs.json
bcycle_kc,system_information,https://gbfs.bcycle.com/bcycle_kc/system_information.json
bcycle_kc,station_information,https://gbfs.bcycle.com/bcycle_kc/station_information.json
bcycle_kc,station_status,https://gbfs.bcycle.com/bcycle_kc/station_status.json
bcycle_kc,system_pricing_plans,https://gbfs.bcycle.com/bcycle_kc/system_pricing_plans.json
bcycle_kc,system_regions,https://gbfs.bcycle.com/bcycle_kc/system_regions.json
lime_arlington,Auto-Discovery,https://data.lime.bike/api/partners/v1/gbfs/arlington/gbfs.json
lime_arlington,system_information,https://data.lime.bike/api/partners/v1/gbfs/arlington/system_information
lime_arlington,station_information,https://data.lime.bike/api/partners/v1/gbfs/arlington/station_information
lime_arlington,station_status,https://data.lime.bike/api/partners/v1/gbfs/arlington/station_status
lime_arlington,free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/arlington/free_bike_status
lime_baltimore,Auto-Discovery,https://data.lime.bike/api/partners/v1/gbfs/baltimore/gbfs.json
lime_baltimore,system_information,https://data.lime.bike/api/partners/v1/gbfs/baltimore/system_information
lime_baltimore,station_information,https://data.lime.bike/api/partners/v1/gbfs/baltimore/station_information
lime_baltimore,station_status,https://data.lime.bike/api/partners/v1/gbfs/baltimore/station_status
lime_baltimore,free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/baltimore/free_bike_status
lime_chicago,Auto-Discovery,https://data.lime.bike/api/partners/v1/gbfs/chicago/gbfs.json
lime_chicago,system_information,https://data.lime.bike/api/partners/v1/gbfs/chicago/system_information
lime_chicago,station_information,https://data.lime.bike/api/partners/v1/gbfs/chicago/station_information
lime_chicago,station_status,https://data.lime.bike/api/partners/v1/gbfs/chicago/station_status
lime_chicago,free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/chicago/free_bike_status
lime_detroit,Auto-Discovery,https://data.lime.bike/api/partners/v1/gbfs/detroit/gbfs.json
lime_detroit,system_information,https://data.lime.bike/api/partners/v1/gbfs/detroit/system_information
lime_detroit,station_information,https://data.lime.bike/api/partners/v1/gbfs/detroit/station_information
lime_detroit,station_status,https://data.lime.bike/api/partners/v1/gbfs/detroit/station_status
lime_detroit,free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/detroit/free_bike_status
lime_los_angeles,Auto-Discovery,https://data.lime.bike/api/partners/v1/gbfs/los_angeles/gbfs.json
lime_los_angeles,system_information,https://data.lime.bike/api/partners/v1/gbfs/los_angeles/system_information
lime_los_angeles,station_information,https://data.lime.bike/api/partners/v1/gbfs/los_angeles/station_information
lime_los_angeles,station_status,https://data.lime.bike/api/partners/v1/gbfs/los_angeles/station_status
lime_los_angeles,free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/los_angeles/free_bike_status
lime_louisville,Auto-Discovery,https://data.lime.bike/api/partners/v1/gbfs/louisville/gbfs.json
lime_louisville,system_information,https://data.lime.bike/api/partners/v1/gbfs/louisville/system_information
lime_louisville,station_information,https://data.lime.bike/api/partners/v1/gbfs/louisville/station_information
lime_louisville,station_status,https://data.lime.bike/api/partners/v1/gbfs/louisville/station_status
lime_louisville,free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/louisville/free_bike_status
lime_new_york,Auto-Discovery,https://data.lime.bike/api/partners/v1/gbfs/new_york/gbfs.json
lime_new_york,system_information,https://data.lime.bike/api/partners/v1/gbfs/new_york/system_information
lime_new_york,station_information,https://data.lime.bike/api/partners/v1/gbfs/new_york/station_information
lime_new_york,station_status,https://data.lime.bike/api/partners/v1/gbfs/new_york/station_status
lime_new_york,free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/new_york/free_bike_status
lime_washington_dc,Auto-Discovery,https://data.lime.bike/api/partners/v1/gbfs/washington_dc/gbfs.json
lime_washington_dc,system_information,https://data.lime.bike/api/partners/v1/gbfs/washington_dc/system_information
lime_washington_dc,station_information,https://data.lime.bike/api/partners/v1/gbfs/washington_dc/station_information
lime_washington_dc,station_status,https://data.lime.bike/api/partners/v1/gbfs/washington_dc/station_status
lime_washington_dc,free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/washington_dc/free_bike_status
bcycle_linkdayton,Auto-Discovery,https://gbfs.bcycle.com/bcycle_linkdayton/gbfs.json
bcycle_linkdayton,gbfs,https://gbfs.bcycle.com/bcycle_linkdayton/gbfs.json
bcycle_linkdayton,system_information,https://gbfs.bcycle.com/bcycle_linkdayton/system_information.json
bcycle_linkdayton,station_information,https://gbfs.bcycle.com/bcycle_linkdayton/station_information.json
bcycle_linkdayton,station_status,https://gbfs.bcycle.com/bcycle_linkdayton/station_status.json
bcycle_linkdayton,system_pricing_plans,https://gbfs.bcycle.com/bcycle_linkdayton/system_pricing_plans.json
bcycle_linkdayton,system_regions,https://gbfs.bcycle.com/bcycle_linkdayton/system_regions.json
Louvelo,Auto-Discovery,https://lou.publicbikesystem.net/ube/gbfs/v1/
Louvelo,station_information,https://louisville-us.publicbikesystem.net/ube/gbfs/v1/en/station_information
Louvelo,station_status,https://louisville-us.publicbikesystem.net/ube/gbfs/v1/en/station_status
Louvelo,system regions,https://louisville-us.publicbikesystem.net/ube/gbfs/v1/en/system_regions
Louvelo,system_information,https://louisville-us.publicbikesystem.net/ube/gbfs/v1/en/system_information
Louvelo,nearby_stations,https://louisville-us.publicbikesystem.net/ube/gbfs/v1/en/station_information/{station_id}/nearby_stations
Louvelo,system_pricing_plans,https://louisville-us.publicbikesystem.net/ube/gbfs/v1/en/system_pricing_plans
lyft_dca,Auto-Discovery,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/gbfs.json
lyft_dca,gbfs,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/gbfs.json
lyft_dca,system_information,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_information.json
lyft_dca,station_information,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/station_information.json
lyft_dca,station_status,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/station_status.json
lyft_dca,free_bike_status,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/free_bike_status.json
lyft_dca,system_hours,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_hours.json
lyft_dca,system_calendar,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_calendar.json
lyft_dca,system_regions,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_regions.json
lyft_dca,system_pricing_plans,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_pricing_plans.json
lyft_dca,system_alerts,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_alerts.json
lyft_chi,Auto-Discovery,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/gbfs.json
lyft_chi,gbfs,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/gbfs.json
lyft_chi,system_information,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/system_information.json
lyft_chi,station_information,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/station_information.json
lyft_chi,station_status,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/station_status.json
lyft_chi,free_bike_status,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/free_bike_status.json
lyft_chi,system_hours,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/system_hours.json
lyft_chi,system_calendar,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/system_calendar.json
lyft_chi,system_regions,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/system_regions.json
lyft_chi,system_pricing_plans,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/system_pricing_plans.json
lyft_chi,system_alerts,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/chi/system_alerts.json
bcycle_madison,Auto-Discovery,https://gbfs.bcycle.com/bcycle_madison/gbfs.json
bcycle_madison,gbfs,https://gbfs.bcycle.com/bcycle_madison/gbfs.json
bcycle_madison,system_information,https://gbfs.bcycle.com/bcycle_madison/system_information.json
bcycle_madison,station_information,https://gbfs.bcycle.com/bcycle_madison/station_information.json
bcycle_madison,station_status,https://gbfs.bcycle.com/bcycle_madison/station_status.json
bcycle_madison,system_pricing_plans,https://gbfs.bcycle.com/bcycle_madison/system_pricing_plans.json
bcycle_madison,system_regions,https://gbfs.bcycle.com/bcycle_madison/system_regions.json
bcycle_mcallen,Auto-Discovery,https://gbfs.bcycle.com/bcycle_mcallen/gbfs.json
bcycle_mcallen,gbfs,https://gbfs.bcycle.com/bcycle_mcallen/gbfs.json
bcycle_mcallen,system_information,https://gbfs.bcycle.com/bcycle_mcallen/system_information.json
bcycle_mcallen,station_information,https://gbfs.bcycle.com/bcycle_mcallen/station_information.json
bcycle_mcallen,station_status,https://gbfs.bcycle.com/bcycle_mcallen/station_status.json
bcycle_mcallen,system_pricing_plans,https://gbfs.bcycle.com/bcycle_mcallen/system_pricing_plans.json
bcycle_mcallen,system_regions,https://gbfs.bcycle.com/bcycle_mcallen/system_regions.json
bcycle_lametro,Auto-Discovery,https://gbfs.bcycle.com/bcycle_lametro/gbfs.json
bcycle_lametro,gbfs,https://gbfs.bcycle.com/bcycle_lametro/gbfs.json
bcycle_lametro,system_information,https://gbfs.bcycle.com/bcycle_lametro/system_information.json
bcycle_lametro,station_information,https://gbfs.bcycle.com/bcycle_lametro/station_information.json
bcycle_lametro,station_status,https://gbfs.bcycle.com/bcycle_lametro/station_status.json
bcycle_lametro,system_pricing_plans,https://gbfs.bcycle.com/bcycle_lametro/system_pricing_plans.json
bcycle_lametro,system_regions,https://gbfs.bcycle.com/bcycle_lametro/system_regions.json
bcycle_lametro,free_bike_status,https://gbfs.bcycle.com/bcycle_lametro/free_bike_status.json
mogo,Auto-Discovery,https://det.publicbikesystem.net/ube/gbfs/v1/
mogo,station_information,https://detroit-us.publicbikesystem.net/ube/gbfs/v1/en/station_information
mogo,station_status,https://detroit-us.publicbikesystem.net/ube/gbfs/v1/en/station_status
mogo,system_pricing_plans,https://detroit-us.publicbikesystem.net/ube/gbfs/v1/en/system_pricing_plans
mogo,system regions,https://detroit-us.publicbikesystem.net/ube/gbfs/v1/en/system_regions
mogo,system_information,https://detroit-us.publicbikesystem.net/ube/gbfs/v1/en/system_information
mogo,nearby_stations,https://detroit-us.publicbikesystem.net/ube/gbfs/v1/en/station_information/{station_id}/nearby_stations
bcycle_nashville,Auto-Discovery,https://gbfs.bcycle.com/bcycle_nashville/gbfs.json
bcycle_nashville,gbfs,https://gbfs.bcycle.com/bcycle_nashville/gbfs.json
bcycle_nashville,system_information,https://gbfs.bcycle.com/bcycle_nashville/system_information.json
bcycle_nashville,station_information,https://gbfs.bcycle.com/bcycle_nashville/station_information.json
bcycle_nashville,station_status,https://gbfs.bcycle.com/bcycle_nashville/station_status.json
bcycle_nashville,system_pricing_plans,https://gbfs.bcycle.com/bcycle_nashville/system_pricing_plans.json
bcycle_nashville,system_regions,https://gbfs.bcycle.com/bcycle_nashville/system_regions.json
niceridemn,Auto-Discovery,https://gbfs.niceridemn.com/gbfs/gbfs.json
niceridemn,station_information,https://gbfs.niceridemn.com/gbfs/en/station_information.json
niceridemn,station_status,https://gbfs.niceridemn.com/gbfs/en/station_status.json
niceridemn,system_regions,https://gbfs.niceridemn.com/gbfs/en/system_regions.json
niceridemn,system_information,https://gbfs.niceridemn.com/gbfs/en/system_information.json
niceridemn,system_calendar,https://gbfs.niceridemn.com/gbfs/en/system_calendar.json
niceridemn,system_alerts,https://gbfs.niceridemn.com/gbfs/en/system_alerts.json
bcycle_spokies,Auto-Discovery,https://gbfs.bcycle.com/bcycle_spokies/gbfs.json
bcycle_spokies,gbfs,https://gbfs.bcycle.com/bcycle_spokies/gbfs.json
bcycle_spokies,system_information,https://gbfs.bcycle.com/bcycle_spokies/system_information.json
bcycle_spokies,station_information,https://gbfs.bcycle.com/bcycle_spokies/station_information.json
bcycle_spokies,station_status,https://gbfs.bcycle.com/bcycle_spokies/station_status.json
bcycle_spokies,system_pricing_plans,https://gbfs.bcycle.com/bcycle_spokies/system_pricing_plans.json
bcycle_spokies,system_regions,https://gbfs.bcycle.com/bcycle_spokies/system_regions.json
bcycle_spokies,free_bike_status,https://gbfs.bcycle.com/bcycle_spokies/free_bike_status.json
bcycle_rapidcity,Auto-Discovery,https://gbfs.bcycle.com/bcycle_rapidcity/gbfs.json
bcycle_rapidcity,gbfs,https://gbfs.bcycle.com/bcycle_rapidcity/gbfs.json
bcycle_rapidcity,system_information,https://gbfs.bcycle.com/bcycle_rapidcity/system_information.json
bcycle_rapidcity,station_information,https://gbfs.bcycle.com/bcycle_rapidcity/station_information.json
bcycle_rapidcity,station_status,https://gbfs.bcycle.com/bcycle_rapidcity/station_status.json
bcycle_rapidcity,system_pricing_plans,https://gbfs.bcycle.com/bcycle_rapidcity/system_pricing_plans.json
bcycle_rapidcity,system_regions,https://gbfs.bcycle.com/bcycle_rapidcity/system_regions.json
reddy_bikeshare,Auto-Discovery,https://reddybikeshare.socialbicycles.com/opendata/gbfs.json
reddy_bikeshare,gbfs,http://reddybikeshare.socialbicycles.com/opendata/gbfs.json
reddy_bikeshare,system_information,http://reddybikeshare.socialbicycles.com/opendata/system_information.json
reddy_bikeshare,station_information,http://reddybikeshare.socialbicycles.com/opendata/station_information.json
reddy_bikeshare,station_status,http://reddybikeshare.socialbicycles.com/opendata/station_status.json
reddy_bikeshare,free_bike_status,http://reddybikeshare.socialbicycles.com/opendata/free_bike_status.json
reddy_bikeshare,system_hours,http://reddybikeshare.socialbicycles.com/opendata/system_hours.json
reddy_bikeshare,system_calendar,http://reddybikeshare.socialbicycles.com/opendata/system_calendar.json
reddy_bikeshare,system_regions,http://reddybikeshare.socialbicycles.com/opendata/system_regions.json
reddy_bikeshare,system_pricing_plans,http://reddybikeshare.socialbicycles.com/opendata/system_pricing_plans.json
reddy_bikeshare,system_alerts,http://reddybikeshare.socialbicycles.com/opendata/system_alerts.json
relay_bike_share,Auto-Discovery,https://relaybikeshare.socialbicycles.com/opendata/gbfs.json
relay_bike_share,gbfs,http://relaybikeshare.socialbicycles.com/opendata/gbfs.json
relay_bike_share,system_information,http://relaybikeshare.socialbicycles.com/opendata/system_information.json
relay_bike_share,station_information,http://relaybikeshare.socialbicycles.com/opendata/station_information.json
relay_bike_share,station_status,http://relaybikeshare.socialbicycles.com/opendata/station_status.json
relay_bike_share,free_bike_status,http://relaybikeshare.socialbicycles.com/opendata/free_bike_status.json
relay_bike_share,system_hours,http://relaybikeshare.socialbicycles.com/opendata/system_hours.json
relay_bike_share,system_calendar,http://relaybikeshare.socialbicycles.com/opendata/system_calendar.json
relay_bike_share,system_regions,http://relaybikeshare.socialbicycles.com/opendata/system_regions.json
relay_bike_share,system_pricing_plans,http://relaybikeshare.socialbicycles.com/opendata/system_pricing_plans.json
relay_bike_share,system_alerts,http://relaybikeshare.socialbicycles.com/opendata/system_alerts.json
bcycle_rtcbikeshare,Auto-Discovery,https://gbfs.bcycle.com/bcycle_rtcbikeshare/gbfs.json
bcycle_rtcbikeshare,gbfs,https://gbfs.bcycle.com/bcycle_rtcbikeshare/gbfs.json
bcycle_rtcbikeshare,system_information,https://gbfs.bcycle.com/bcycle_rtcbikeshare/system_information.json
bcycle_rtcbikeshare,station_information,https://gbfs.bcycle.com/bcycle_rtcbikeshare/station_information.json
bcycle_rtcbikeshare,station_status,https://gbfs.bcycle.com/bcycle_rtcbikeshare/station_status.json
bcycle_rtcbikeshare,system_pricing_plans,https://gbfs.bcycle.com/bcycle_rtcbikeshare/system_pricing_plans.json
bcycle_rtcbikeshare,system_regions,https://gbfs.bcycle.com/bcycle_rtcbikeshare/system_regions.json
bcycle_sanantonio,Auto-Discovery,https://gbfs.bcycle.com/bcycle_sanantonio/gbfs.json
bcycle_sanantonio,gbfs,https://gbfs.bcycle.com/bcycle_sanantonio/gbfs.json
bcycle_sanantonio,system_information,https://gbfs.bcycle.com/bcycle_sanantonio/system_information.json
bcycle_sanantonio,station_information,https://gbfs.bcycle.com/bcycle_sanantonio/station_information.json
bcycle_sanantonio,station_status,https://gbfs.bcycle.com/bcycle_sanantonio/station_status.json
bcycle_sanantonio,system_pricing_plans,https://gbfs.bcycle.com/bcycle_sanantonio/system_pricing_plans.json
bcycle_sanantonio,system_regions,https://gbfs.bcycle.com/bcycle_sanantonio/system_regions.json
bcycle_catbike,Auto-Discovery,https://gbfs.bcycle.com/bcycle_catbike/gbfs.json
bcycle_catbike,gbfs,https://gbfs.bcycle.com/bcycle_catbike/gbfs.json
bcycle_catbike,system_information,https://gbfs.bcycle.com/bcycle_catbike/system_information.json
bcycle_catbike,station_information,https://gbfs.bcycle.com/bcycle_catbike/station_information.json
bcycle_catbike,station_status,https://gbfs.bcycle.com/bcycle_catbike/station_status.json
bcycle_catbike,system_pricing_plans,https://gbfs.bcycle.com/bcycle_catbike/system_pricing_plans.json
bcycle_catbike,system_regions,https://gbfs.bcycle.com/bcycle_catbike/system_regions.json
bird-platform-partner-sherpa-chicago,Auto-Discovery,https://mds.bird.co/gbfs/platform-partner/sherpa/chicago/gbfs.json
bird-platform-partner-sherpa-chicago,system_information,https://mds.bird.co/gbfs/platform-partner/sherpa/chicago/system_information.json
bird-platform-partner-sherpa-chicago,station_information,https://mds.bird.co/gbfs/platform-partner/sherpa/chicago/station_information.json
